1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46027583099021,5.800379468391099 125.45945780166244,5.794046891535161 125.46124073727091,5.790977891097751 125.45669353441767,5.789698263984806 125.45429892364952,5.786444342653641 125.45348867748957,5.784541173769945 125.45157196017358,5.781936605863747 125.4497388815567,5.775617166315601 125.44804179888533,5.777144531972335 125.44954534950284,5.782669189633039 125.4507772996638,5.783648987591406 125.4534042253334,5.788256024773392 125.4567490283283,5.79091440844412 125.45836186191687,5.798230429921514 125.45977259119979,5.799979138461794 125.46027583099021,5.800379468391099</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47652099247807,5.80030858605408 125.47761956908168,5.799994829484931 125.47682553869784,5.799205637767697 125.47652099247807,5.80030858605408</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47964203566889,5.800538540530462 125.48012705062878,5.799388901532619 125.47805307995903,5.799765193313542 125.47964203566889,5.800538540530462</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47652099247807,5.80030858605408 125.47561848880844,5.800312536169808 125.47562243253766,5.801216408935065 125.47652493764146,5.801212458199724 125.47652099247807,5.80030858605408</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50690525816354,5.802180218213569 125.50720973769143,5.801077278546455 125.5061112002312,5.801391086515427 125.50690525816354,5.802180218213569</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46747628291985,5.795828630450982 125.4683363485444,5.802482279586184 125.47041219808474,5.802732731473095 125.46797952032526,5.796228952829921 125.46747628291985,5.795828630450982</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47562243253766,5.801216408935065 125.47382844358081,5.802135210742047 125.47292673550362,5.803939876201809 125.47507923712563,5.803376118134269 125.47562243253766,5.801216408935065</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46027583099021,5.800379468391099 125.4599165689736,5.804522731068951 125.45869527856128,5.805407229243147 125.46220840026461,5.807619906240428 125.46080276100895,5.800754978498246 125.46027583099021,5.800379468391099</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.51324667898719,5.807575258769562 125.5135511430704,5.806472319952114 125.51245260525586,5.806786143205452 125.51324667898719,5.807575258769562</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4738608111451,5.8111669180603 125.47693332878929,5.810362546223953 125.47589175149905,5.808193894476447 125.4738608111451,5.8111669180603</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.51266869634429,5.81099556781225 125.51376724102448,5.810681740702593 125.51297316065809,5.809892628145542 125.51266869634429,5.81099556781225</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.51266869634429,5.81099556781225 125.50863563776291,5.813394977964165 125.51198654442294,5.813185885675022 125.51266869634429,5.81099556781225</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49342359027889,5.814894108797163 125.49372809542143,5.813791162621795 125.49262951758524,5.814104958033625 125.49342359027889,5.814894108797163</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47970531542792,5.815000456644468 125.48019033014357,5.813850812895439 125.47811631071504,5.814227127299577 125.47970531542792,5.815000456644468</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45636816394266,5.815106053885769 125.45672061472764,5.813049554114064 125.45554967436935,5.813557798044881 125.45636816394266,5.815106053885769</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50546471131294,5.814643055453244 125.50588825725249,5.81236384816513 125.5068150336496,5.809679904419328 125.50675432926141,5.808310247782558 125.50680290504785,5.806938340810116 125.50488076072787,5.804168170197926 125.50512980247328,5.79709498962248 125.50309888385964,5.803619969693302 125.50134393071873,5.806976654735354 125.5032120062515,5.811471849815088 125.50366369593509,5.815554919164307 125.50546471131294,5.814643055453244</coordinates></LinearRing></outerBoundaryIs> <innerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50288048024298,5.806853336301455 125.50452623562586,5.8065123892458 125.50417671991175,5.809391494690427 125.50288048024298,5.806853336301455</coordinates></LinearRing></innerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49341364103053,5.817236819944099 125.49373605975933,5.815598882304323 125.49081684298851,5.8159807428208 125.49341364103053,5.817236819944099</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45636628505279,5.816297730447069 125.4567323834721,5.815761209873326 125.45366989063396,5.816258265783845 125.45317203811622,5.818527254013638 125.45636628505279,5.816297730447069</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50048642651281,5.808788195965335 125.50001774504615,5.807436225717201 125.49871801306935,5.808698925092014 125.4985585123886,5.818689911918028 125.49958356853958,5.81330449798504 125.50048642651281,5.808788195965335</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50546471131294,5.814643055453244 125.50480560881986,5.816870348572478 125.50366369593509,5.815554919164307 125.50144563347197,5.816233833939344 125.50325578138134,5.817782864217387 125.50462360455346,5.819358564419861 125.50857914619756,5.812182422578195 125.50753113147408,5.81236538039404 125.50594760351692,5.814222518813889 125.50546471131294,5.814643055453244</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4784209233901,5.821993574554294 125.48049496845553,5.821617247080376 125.47890594115607,5.820843928502929 125.4784209233901,5.821993574554294</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4829335985025,5.821973713579209 125.48403220321293,5.821659928323778 125.48323812446944,5.820870762951971 125.4829335985025,5.821973713579209</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50098414194312,5.821893909287407 125.4988464299763,5.818822805018137 125.4981702656948,5.821184347714227 125.50098414194312,5.821893909287407</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45907617403645,5.821672255507807 125.45854531985356,5.817561115507173 125.45729547272545,5.818572858656709 125.45682595701538,5.822490636347493 125.45907617403645,5.821672255507807</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4829335985025,5.821973713579209 125.48183499173494,5.822287497207324 125.48262907219041,5.823076664509309 125.4829335985025,5.821973713579209</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49616703292745,5.823016861371355 125.49647152969115,5.821913914417844 125.49537294179267,5.822227721206545 125.49616703292745,5.823016861371355</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50098414194312,5.821893909287407 125.5012983765991,5.822994109017198 125.50208545617441,5.822197961985509 125.50098414194312,5.821893909287407</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46620284786211,5.823194690883436 125.46668789495433,5.822045044419027 125.46461381773328,5.822421325585142 125.46620284786211,5.823194690883436</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45284905724006,5.822705687412496 125.45313788996332,5.819392467501609 125.45103421774454,5.820469707259352 125.4518169257808,5.823317489989777 125.45284905724006,5.822705687412496</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49418548945967,5.823975411929776 125.49467046933671,5.822825765327912 125.49259645182457,5.823202142882773 125.49418548945967,5.823975411929776</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49063560535349,5.824859686320773 125.4910603573932,5.822841734448045 125.48894049652539,5.824018024548706 125.49063560535349,5.824859686320773</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46940342419008,5.82384094103095 125.46545919637771,5.824264259968725 125.46870526355819,5.825032126655126 125.46940342419008,5.82384094103095</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50461024335074,5.825493287317524 125.50290385189633,5.823299451783916 125.50158750614504,5.824992995210338 125.50461024335074,5.825493287317524</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45316534913366,5.825719679489328 125.45206669489833,5.826033415047529 125.45286075891687,5.826822639637038 125.45316534913366,5.825719679489328</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.51315051852126,5.826602733413104 125.51363545273621,5.825453086171769 125.51156146886674,5.825829532312882 125.51315051852126,5.826602733413104</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50461024335074,5.825493287317524 125.50511783082293,5.826665001212089 125.5066627982188,5.825846057705364 125.50461024335074,5.825493287317524</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49600812565866,5.826749582965117 125.4964835070993,5.824625487421372 125.49344202313443,5.825071476128819 125.49600812565866,5.826749582965117</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46905893484328,5.82770518423746 125.46941132461282,5.825648693552858 125.46824038544261,5.826156969873263 125.46905893484328,5.82770518423746</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4653451949258,5.813478025766973 125.46302263640537,5.809406499730504 125.461768046817,5.810538311943986 125.46159648701654,5.813651509328057 125.46268807441113,5.827913156335504 125.46355897056954,5.815789704509807 125.46346721401609,5.814351283421178 125.4653451949258,5.813478025766973</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.48762860215614,5.825734484107537 125.48836072648284,5.824661422680502 125.48448526813877,5.8256759759779 125.48390201720406,5.828335472163964 125.48762860215614,5.825734484107537</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49348338831014,5.828452005965183 125.49378788934277,5.827349057159334 125.49268928842578,5.827662863814992 125.49348338831014,5.828452005965183</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50702136529272,5.828391886992874 125.50732583673893,5.827288942206601 125.50622725474813,5.827602772032551 125.50702136529272,5.828391886992874</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46671946706316,5.829276069077209 125.46644575767111,5.82634313886865 125.46477091322085,5.826913640669324 125.46582861790093,5.827924128052237 125.46471745638073,5.829004135591116 125.46671946706316,5.829276069077209</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46671946706316,5.829276069077209 125.46672341637954,5.830179947017272 125.46762597373659,5.830175990890132 125.46762202297876,5.829272113567488 125.46671946706316,5.829276069077209</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.48717358078925,5.830287678172757 125.48747809508049,5.829184727162846 125.4863794822692,5.829498524494604 125.48717358078925,5.830287678172757</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4784209233901,5.821993574554294 125.47698265106366,5.82163092688729 125.47526229614915,5.818642583817216 125.47440443255402,5.813341288225343 125.4738608111451,5.8111669180603 125.47172131963673,5.809467365565301 125.47119763224983,5.805391546749505 125.47399262708532,5.80885718182789 125.47484443633051,5.80692915283008 125.47292673550362,5.803939876201809 125.47059806626042,5.804327856110338 125.46986359058086,5.808914089125173 125.47307772934047,5.813091117509958 125.4749807630479,5.822384723292648 125.47624423102479,5.823284828010515 125.47733497651542,5.824794752961497 125.47663565606352,5.826520865481855 125.47962370276845,5.827340988578964 125.48026568277184,5.831024322147298 125.4829131782235,5.82895948879917 125.47891488109823,5.825896477526362 125.4784209233901,5.821993574554294</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50824442271511,5.830900320286298 125.5078694207557,5.828824155591405 125.50709645210482,5.830414663394852 125.50824442271511,5.830900320286298</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.47663565606352,5.826520865481855 125.47534439649641,5.827527529159716 125.47634607229692,5.831435268774122 125.47717320372809,5.829710356894519 125.47663565606352,5.826520865481855</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.49349935837536,5.832067444007757 125.49380385831473,5.830964494500711 125.49270525123241,5.831278304154685 125.49349935837536,5.832067444007757</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.50824442271511,5.830900320286298 125.50875202600986,5.832072025366611 125.5102969953039,5.831253067920273 125.50824442271511,5.830900320286298</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.45316534913366,5.825719679489328 125.45372565566349,5.826061499380789 125.45587912687682,5.832379431697953 125.45795065849684,5.831406460385118 125.45623099976306,5.828977669753811 125.45536920577449,5.825383471751288 125.45368520877084,5.824866474297767 125.45316534913366,5.825719679489328</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46402757928126,5.832903445919839 125.46359469560956,5.828032770142051 125.4628095978029,5.832130226357674 125.46402757928126,5.832903445919839</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46673526806579,5.832891580647919 125.46642107893072,5.831791335619737 125.46563392020089,5.832587459606047 125.46673526806579,5.832891580647919</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.46762597373659,5.830175990890132 125.46803841037315,5.832176167297785 125.4694429512445,5.832879702376559 125.46903050849173,5.830879529368264 125.46762597373659,5.830175990890132</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.48569291434745,5.833712024567946 125.48659546433973,5.833708035635482 125.48659944850624,5.834611899781986 125.4888027964347,5.833970144197213 125.48630471568434,5.831534354737523 125.48569291434745,5.833712024567946</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.54405295946705,5.834552674354131 125.54435734793965,5.833449739615389 125.54325880723705,5.833763638032584 125.54405295946705,5.834552674354131</coordinates></LinearRing></outerBoundaryIs></Polygon>"
1,1,Highly Suitable,"<Polygon> <altitudeMode>relativeToGround</altitudeMode> <outerBoundaryIs> <LinearRing> <altitudeMode>relativeToGround</altitudeMode> <coordinates>125.4694429512445,5.832879702376559 125.4698178315865,5.834955951587548 125.47059092799954,5.833365447828258 125.4694429512445,5.832879702376559</coordinates></LinearRing></outerBoundaryIs></Polygon>"
